2023-03-14 00:03:39,367 INFO    MainThread:29900 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-14 00:03:39,378 INFO    MainThread:29900 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-14 00:03:39,378 INFO    MainThread:29900 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-14 00:04:33,470 INFO    MainThread:29900 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-14 00:04:33,471 INFO    MainThread:29900 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-14 00:04:33,471 INFO    MainThread:29900 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-14 00:04:50,240 INFO    MainThread:29900 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-14 00:04:50,242 INFO    MainThread:29900 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-14 00:04:50,242 INFO    MainThread:29900 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-14 00:05:24,505 INFO    MainThread:29900 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-14 00:05:24,515 INFO    MainThread:29900 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-14 00:05:24,515 INFO    MainThread:29900 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-14 00:05:46,884 INFO    MainThread:29900 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-14 00:05:46,894 INFO    MainThread:29900 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-14 00:05:46,894 INFO    MainThread:29900 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-14 00:05:50,383 INFO    MainThread:29900 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-14 00:05:50,394 INFO    MainThread:29900 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-14 00:05:50,394 INFO    MainThread:29900 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-14 00:06:00,188 INFO    MainThread:29900 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-14 00:06:00,199 INFO    MainThread:29900 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-14 00:06:00,200 INFO    MainThread:29900 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-14 00:07:08,231 WARNING MsgRouterThr:29900 [router.py:message_loop():77] message_loop has been closed
